Row_ID,Player_Name,Team,Season,Venue,Pitch_Type,Match_Result,Batting_Position,Batting_Style,Runs_Scored,Balls_Faced,Strike_Rate,Fours_Hit,Sixes_Hit,Dot_Balls,Boundary_Runs,Boundary_Pct,PP_Runs,Middle_Runs,Death_Runs,PP_Strike_Rate,Middle_SR,Death_SR,Consistency_Index,Impact_Score,Performance_Tier,Aggression_Index
1015,Wriddhiman Saha,KKR,2022,"MA Chidambaram, Chennai",High-Scoring,Lost,Finisher/Tail,Finisher,4,3,133.33,1,0,0,4,100.0,1,1,2,150.73,152.1,138.68,0.555,0.436,Below Average,0.4444
1016,AB de Villiers,SRH,2019,"Arun Jaitley, Delhi",Slow/Low,Won,Top Order (3),All-Round,30,20,150.0,2,1,4,14,46.67,14,14,2,89.83,121.37,127.29,0.611,0.66,Good,0.3
1017,Virat Kohli,RCB,2021,"Rajiv Gandhi Intl, Hyderabad",Slow/Low,Won,Lower Middle (6-7),Aggressive,25,17,147.06,2,0,6,8,32.0,6,9,10,129.0,174.58,186.87,0.401,0.581,Average,0.173
1018,KL Rahul,LSG,2021,"MA Chidambaram, Chennai",High-Scoring,Lost,Finisher/Tail,Finisher,17,8,212.5,1,2,1,16,94.12,3,5,9,111.08,152.6,184.76,0.748,0.826,Average,1.3281
1019,Yashasvi Jaiswal,RCB,2022,"Sawai Mansingh, Jaipur",High-Scoring,Won,Opener,Power Hitter,0,1,0.0,2,3,0,26,2600.0,0,0,0,152.97,186.01,206.47,0.492,0.19,Below Average,0.0
1020,Hardik Pandya,SRH,2023,"Brabourne Stadium, Mumbai",Seaming,Lost,Top Order (3),Aggressive,63,31,203.23,4,0,12,16,25.4,24,25,14,162.56,183.68,201.57,0.793,0.942,Elite,0.2622
1021,Manish Pandey,DC,2024,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Won,Finisher/Tail,Aggressive,70,42,166.67,1,2,13,16,22.86,21,26,23,145.12,148.88,200.15,0.834,0.9,Elite,0.1984
1022,AB de Villiers,LSG,2024,"Brabourne Stadium, Mumbai",Seaming,Won,Top Order (3),All-Round,42,26,161.54,2,0,7,8,19.05,19,19,4,120.32,130.54,159.79,0.629,0.693,Good,0.1243
1023,KL Rahul,RCB,2018,"Arun Jaitley, Delhi",Seaming,Won,Middle Order (4-5),Power Hitter,36,21,171.43,0,2,5,12,33.33,15,12,9,173.14,176.35,198.68,0.717,0.758,Good,0.3265
1024,Ishan Kishan,SRH,2021,"Eden Gardens, Kolkata",Slow/Low,Won,Top Order (3),Aggressive,23,15,153.33,3,1,4,18,78.26,8,7,8,142.5,163.22,174.81,0.489,0.662,Average,0.5111
1025,Dinesh Karthik,KKR,2022,"Eden Gardens, Kolkata",Flat/Batting,Won,Lower Middle (6-7),Anchor,29,23,126.09,2,1,7,14,48.28,10,10,9,107.04,103.27,132.43,0.483,0.584,Average,0.2193
1026,Tristan Stubbs,GT,2021,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Won,Middle Order (4-5),Finisher,25,17,147.06,1,3,5,22,88.0,7,7,11,164.18,151.47,164.46,0.427,0.711,Average,0.6055
1027,Rohit Sharma,PBKS,2024,"Eden Gardens, Kolkata",Seaming,Lost,Lower Middle (6-7),All-Round,22,17,129.41,1,0,4,4,18.18,10,10,2,133.07,132.28,154.56,0.779,0.496,Average,0.0761
1028,David Warner,PBKS,2020,"Arun Jaitley, Delhi",Flat/Batting,Won,Opener,All-Round,48,36,133.33,2,0,13,8,16.67,10,17,21,112.0,149.66,165.1,0.313,0.632,Good,0.0741
1029,Tilak Varma,MI,2024,"Narendra Modi Stadium, Ahmedabad",Seaming,Lost,Finisher/Tail,Aggressive,52,35,148.57,3,0,9,12,23.08,11,25,16,139.08,159.25,213.43,0.582,0.714,Elite,0.1273
1030,Hardik Pandya,RCB,2024,"M. Chinnaswamy, Bangalore",Flat/Batting,Lost,Opener,Finisher,12,8,150.0,2,3,2,26,216.67,5,5,2,160.79,125.76,191.59,0.727,0.688,Below Average,1.5
1031,Virat Kohli,MI,2021,"Wankhede Stadium, Mumbai",Spin-Friendly,Lost,Opener,Finisher,5,3,166.67,0,1,0,6,120.0,2,2,1,143.14,142.43,161.36,0.787,0.57,Below Average,1.1111
1032,Rohit Sharma,SRH,2021,"Eden Gardens, Kolkata",Flat/Batting,Lost,Opener,Anchor,35,28,125.0,2,0,11,8,22.86,15,11,9,85.34,109.68,124.46,0.483,0.555,Good,0.0893
1033,Rohit Sharma,DC,2020,"M. Chinnaswamy, Bangalore",Seaming,Lost,Lower Middle (6-7),All-Round,17,13,130.77,1,2,4,16,94.12,6,5,6,98.62,129.85,144.76,0.537,0.58,Average,0.503
1034,Manish Pandey,KKR,2022,"M. Chinnaswamy, Bangalore",Spin-Friendly,Won,Top Order (3),Anchor,32,32,100.0,3,0,12,12,37.5,6,12,14,92.65,115.71,170.51,0.305,0.488,Good,0.0938
1035,Quinton de Kock,KKR,2023,"MA Chidambaram, Chennai",Seaming,Lost,Top Order (3),Finisher,42,28,150.0,2,1,6,14,33.33,13,13,16,131.96,148.89,215.27,0.34,0.708,Good,0.2143
1036,Suryakumar Yadav,SRH,2023,"M. Chinnaswamy, Bangalore",High-Scoring,Won,Middle Order (4-5),All-Round,31,21,147.62,1,2,6,16,51.61,6,14,11,86.81,147.9,136.36,0.361,0.687,Good,0.3515
1037,Rohit Sharma,RCB,2019,"Rajiv Gandhi Intl, Hyderabad",Seaming,Won,Top Order (3),Aggressive,47,31,151.61,4,3,7,34,72.34,18,18,11,155.9,149.61,204.52,0.702,0.873,Good,0.4891
1038,Manish Pandey,PBKS,2021,"Brabourne Stadium, Mumbai",Seaming,Lost,Top Order (3),All-Round,34,26,130.77,2,0,8,8,23.53,13,16,5,79.6,119.02,143.74,0.602,0.568,Good,0.1006
1039,Sanju Samson,DC,2024,"Punjab Cricket Assoc, Mohali",Slow/Low,Won,Lower Middle (6-7),Finisher,25,16,156.25,2,1,5,14,56.0,7,12,6,146.62,182.46,188.11,0.376,0.659,Average,0.3906
1040,Virat Kohli,LSG,2019,"Sawai Mansingh, Jaipur",Flat/Batting,Won,Opener,Anchor,30,22,136.36,1,1,8,10,33.33,10,11,9,101.91,128.06,156.88,0.585,0.599,Good,0.1859
1041,David Warner,LSG,2024,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Won,Lower Middle (6-7),Anchor,47,40,117.5,3,1,14,18,38.3,11,14,22,119.68,149.66,129.55,0.314,0.65,Good,0.1469
1042,Rilee Rossouw,RCB,2022,"Wankhede Stadium, Mumbai",High-Scoring,Lost,Finisher/Tail,Power Hitter,28,15,186.67,4,4,3,40,142.86,6,13,9,137.13,178.49,220.02,0.686,0.952,Average,1.4934
1043,Rishabh Pant,GT,2022,"Brabourne Stadium, Mumbai",Slow/Low,Won,Top Order (3),Anchor,41,35,117.14,2,0,13,8,19.51,11,19,11,106.82,118.0,122.47,0.719,0.555,Good,0.0669
1044,Ambati Rayudu,RR,2019,"MA Chidambaram, Chennai",Flat/Batting,Won,Middle Order (4-5),All-Round,31,22,140.91,2,0,9,8,25.81,8,12,11,135.65,151.84,161.19,0.838,0.587,Good,0.1281
1045,Ruturaj Gaikwad,MI,2019,"Sawai Mansingh, Jaipur",Spin-Friendly,Won,Top Order (3),All-Round,33,29,113.79,3,2,8,24,72.73,12,12,9,132.8,124.83,139.0,0.53,0.633,Good,0.2747
1046,Andre Russell,CSK,2019,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Won,Middle Order (4-5),Anchor,33,26,126.92,1,0,7,4,12.12,15,12,6,107.94,132.89,167.11,0.444,0.533,Good,0.0488
1047,Rinku Singh,DC,2024,"Brabourne Stadium, Mumbai",Slow/Low,Won,Opener,Power Hitter,22,10,220.0,4,1,2,22,100.0,9,10,3,154.81,184.4,182.9,0.399,0.878,Average,1.32
1048,Ruturaj Gaikwad,SRH,2021,"MA Chidambaram, Chennai",Flat/Batting,Lost,Opener,Finisher,13,9,144.44,2,1,2,14,107.69,4,4,5,158.57,150.09,172.29,0.632,0.575,Below Average,0.642
1049,Marcus Stoinis,KKR,2018,"Brabourne Stadium, Mumbai",High-Scoring,Lost,Opener,Power Hitter,45,24,187.5,1,1,3,10,22.22,9,14,22,155.9,162.17,201.7,0.45,0.812,Good,0.2344
1050,Shubman Gill,CSK,2020,"Punjab Cricket Assoc, Mohali",Seaming,Lost,Middle Order (4-5),Finisher,200,6,150.0,3,3,2,30,333.33,2,4,3,159.35,154.5,182.67,0.542,0.696,Elite,2.25
1051,Quinton de Kock,GT,2022,"Rajiv Gandhi Intl, Hyderabad",Seaming,Won,Top Order (3),All-Round,0,1,0.0,3,2,0,24,2400.0,0,0,0,126.65,118.39,162.42,0.651,0.16,Below Average,0.0
1052,Rilee Rossouw,LSG,2022,"Eden Gardens, Kolkata",High-Scoring,Won,Opener,All-Round,27,18,150.0,1,0,6,4,14.81,8,11,8,132.03,129.85,154.84,0.309,0.578,Average,0.0833
1053,Rilee Rossouw,PBKS,2020,"Sawai Mansingh, Jaipur",Slow/Low,Won,Opener,All-Round,18,11,163.64,3,1,3,18,100.0,5,8,5,131.54,154.39,178.11,0.624,0.673,Average,0.7438
1054,Virat Kohli,KKR,2018,"Arun Jaitley, Delhi",Flat/Batting,Lost,Top Order (3),Power Hitter,25,13,192.31,3,4,4,36,144.0,7,9,9,144.28,186.64,166.27,0.621,0.937,Average,1.6272
1055,Andre Russell,SRH,2021,"Wankhede Stadium, Mumbai",Seaming,Lost,Middle Order (4-5),Anchor,32,23,139.13,2,0,7,8,25.0,9,10,13,90.27,102.52,167.41,0.311,0.585,Good,0.121
1056,Prithvi Shaw,SRH,2024,"M. Chinnaswamy, Bangalore",Slow/Low,Won,Middle Order (4-5),All-Round,48,30,160.0,4,1,10,22,45.83,19,17,12,123.09,131.86,134.23,0.104,0.802,Good,0.32
1057,Liam Livingstone,CSK,2020,"Brabourne Stadium, Mumbai",Slow/Low,Won,Lower Middle (6-7),Aggressive,16,8,200.0,2,2,2,20,125.0,4,7,5,171.09,130.86,231.19,0.958,0.804,Average,1.5
1058,Wriddhiman Saha,SRH,2020,"Wankhede Stadium, Mumbai",Flat/Batting,Won,Top Order (3),Anchor,30,29,103.45,3,0,10,12,40.0,11,14,5,90.21,115.13,151.22,0.642,0.49,Good,0.107
1059,Yashasvi Jaiswal,RCB,2023,"Eden Gardens, Kolkata",Spin-Friendly,Won,Finisher/Tail,All-Round,33,21,157.14,2,1,1,14,42.42,9,15,9,117.46,131.01,137.87,0.731,0.693,Good,0.2993
1060,Chris Gayle,LSG,2019,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Lost,Lower Middle (6-7),Finisher,28,16,175.0,0,2,4,12,42.86,6,10,12,134.31,167.74,139.99,0.87,0.737,Average,0.4375
1061,Quinton de Kock,LSG,2018,"Sawai Mansingh, Jaipur",Spin-Friendly,Won,Middle Order (4-5),Anchor,33,27,427.77,3,0,9,12,36.36,11,15,7,106.18,126.75,126.21,0.638,0.559,Good,0.4753
1062,Quinton de Kock,MI,2024,"Sawai Mansingh, Jaipur",Slow/Low,Won,Lower Middle (6-7),Power Hitter,48,24,200.0,2,4,7,32,66.67,21,20,7,171.37,170.09,210.64,0.481,1.032,Good,0.8333
1063,Nicholas Pooran,DC,2021,"Arun Jaitley, Delhi",Seaming,Won,Middle Order (4-5),Finisher,10,6,166.67,1,0,2,4,40.0,3,4,3,97.99,151.08,178.44,0.605,0.56,Below Average,0.2778
1064,Quinton de Kock,LSG,2018,"Punjab Cricket Assoc, Mohali",Slow/Low,Lost,Top Order (3),Power Hitter,16,9,177.78,2,3,2,26,162.5,5,5,6,157.25,173.93,193.48,0.755,0.787,Average,1.5803
1065,Prithvi Shaw,KKR,2022,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Middle Order (4-5),All-Round,25,17,147.06,4,1,5,22,88.0,6,7,12,122.75,156.56,153.55,0.781,0.671,Average,0.519
1066,Prithvi Shaw,MI,2024,"M. Chinnaswamy, Bangalore",Flat/Batting,Lost,Lower Middle (6-7),Finisher,20,14,142.86,2,1,4,14,70.0,7,7,6,132.61,139.05,167.19,0.447,0.599,Average,0.4082
1067,Rilee Rossouw,RR,2021,"Narendra Modi Stadium, Ahmedabad",Slow/Low,Lost,Top Order (3),All-Round,29,25,116.0,3,3,8,30,103.45,11,12,6,136.33,166.05,148.72,0.421,0.674,Average,0.4176
1068,Ambati Rayudu,RCB,2020,"Wankhede Stadium, Mumbai",High-Scoring,Won,Finisher/Tail,Power Hitter,35,18,194.44,3,5,4,42,120.0,8,15,12,186.83,166.95,191.64,0.488,1.033,Good,1.4043
1069,Rinku Singh,PBKS,2019,"Brabourne Stadium, Mumbai",Spin-Friendly,Won,Top Order (3),Anchor,20,18,111.11,1,0,5,4,20.0,8,8,4,137.23,137.66,174.68,0.231,0.433,Average,0.0617
1070,Dinesh Karthik,GT,2021,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Lower Middle (6-7),All-Round,12,9,133.33,2,1,2,14,116.67,3,5,4,127.49,138.53,144.24,0.158,0.538,Below Average,0.5926
1071,David Warner,RCB,2019,"Narendra Modi Stadium, Ahmedabad",Seaming,Won,Lower Middle (6-7),Finisher,200,6,166.67,1,1,1,10,100.0,2,3,5,122.54,142.27,152.08,0.522,0.61,Elite,0.8334
1072,Prithvi Shaw,MI,2019,"Wankhede Stadium, Mumbai",High-Scoring,Won,Opener,Finisher,11,6,183.33,2,2,1,20,181.82,5,4,2,145.21,149.66,181.1,0.839,0.734,Below Average,1.8333
1073,Ruturaj Gaikwad,RCB,2021,"M. Chinnaswamy, Bangalore",High-Scoring,Won,Finisher/Tail,Anchor,33,24,137.5,2,1,7,14,42.42,14,15,4,101.12,127.61,160.01,0.294,0.635,Good,0.2292
1074,Sanju Samson,RR,2019,"Sawai Mansingh, Jaipur",Flat/Batting,Won,Finisher/Tail,Anchor,16,12,133.33,1,2,4,16,100.0,7,4,5,106.83,112.27,128.4,0.555,0.584,Average,0.5555
1075,Marcus Stoinis,CSK,2022,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Won,Top Order (3),Finisher,23,15,153.33,1,3,6,22,95.65,8,7,8,143.28,178.31,205.65,0.682,0.722,Average,0.7155
1076,Prithvi Shaw,PBKS,2023,"Punjab Cricket Assoc, Mohali",Flat/Batting,Lost,Opener,All-Round,49,35,140.0,3,1,12,18,36.73,15,22,12,111.28,139.46,154.17,0.667,0.726,Good,0.2
1077,KL Rahul,SRH,2024,"Brabourne Stadium, Mumbai",Flat/Batting,Won,Lower Middle (6-7),Aggressive,26,12,216.67,1,4,2,28,107.69,6,12,8,117.06,143.36,150.37,0.548,0.974,Average,1.625
1078,Dinesh Karthik,LSG,2020,"M. Chinnaswamy, Bangalore",Slow/Low,Won,Middle Order (4-5),Anchor,39,30,130.0,2,1,11,14,35.9,12,14,13,104.95,117.59,155.02,0.686,0.636,Good,0.1733
1079,Tristan Stubbs,CSK,2021,"Brabourne Stadium, Mumbai",Slow/Low,Lost,Finisher/Tail,Finisher,29,19,152.63,0,2,6,12,41.38,13,14,2,103.67,142.48,164.43,0.571,0.674,Average,0.3213
1080,KL Rahul,KKR,2022,"Brabourne Stadium, Mumbai",High-Scoring,Won,Middle Order (4-5),Aggressive,20,12,166.67,3,2,2,24,120.0,4,9,7,134.42,143.8,191.6,0.653,0.74,Average,0.9722
1081,Shreyas Iyer,SRH,2024,"Rajiv Gandhi Intl, Hyderabad",High-Scoring,Won,Opener,Power Hitter,14,6,233.33,2,5,1,38,271.43,5,6,3,124.4,149.66,184.96,0.544,1.046,Below Average,4.6666
1082,Sanju Samson,KKR,2023,"Narendra Modi Stadium, Ahmedabad",Slow/Low,Won,Opener,Finisher,15,10,150.0,3,2,3,24,160.0,7,6,2,136.02,149.66,155.18,0.483,0.67,Average,1.05
1083,Faf du Plessis,DC,2023,"Arun Jaitley, Delhi",Spin-Friendly,Lost,Top Order (3),Aggressive,0,1,0.0,3,3,0,30,3000.0,0,0,0,149.22,134.81,159.83,0.516,0.21,Below Average,0.0
1084,Quinton de Kock,GT,2023,"Brabourne Stadium, Mumbai",Seaming,Won,Lower Middle (6-7),Finisher,37,22,168.18,2,2,5,20,54.05,15,12,10,118.72,163.9,170.48,0.699,0.793,Good,0.4587
1085,Ambati Rayudu,PBKS,2024,"Sawai Mansingh, Jaipur",Seaming,Won,Top Order (3),Finisher,33,27,122.22,1,1,4,10,30.3,11,13,9,124.01,183.76,194.83,0.416,0.569,Good,0.1358
1086,Devdutt Padikkal,CSK,2019,"Sawai Mansingh, Jaipur",Flat/Batting,Won,Opener,Aggressive,28,16,175.0,4,1,2,22,78.57,9,11,8,139.11,161.7,179.15,0.572,0.767,Average,0.6562
1087,Dinesh Karthik,DC,2020,"Brabourne Stadium, Mumbai",Seaming,Won,Middle Order (4-5),Power Hitter,43,25,172.0,1,3,5,22,51.16,10,20,13,176.16,189.57,199.95,0.32,0.858,Good,0.4816
1088,Tristan Stubbs,KKR,2018,"Sawai Mansingh, Jaipur",Slow/Low,Won,Finisher/Tail,Anchor,13,10,130.0,2,0,3,8,61.54,4,4,5,72.26,103.48,125.46,0.767,0.482,Below Average,0.26
1089,Ruturaj Gaikwad,KKR,2020,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Finisher/Tail,All-Round,18,12,150.0,3,3,5,30,166.67,8,8,2,123.34,130.87,145.42,0.507,0.732,Average,1.125
1090,Ishan Kishan,SRH,2018,"M. Chinnaswamy, Bangalore",Seaming,Lost,Finisher/Tail,Aggressive,27,15,180.0,4,3,5,34,125.93,9,11,7,160.49,154.73,207.7,0.741,0.878,Average,1.2
1091,Hardik Pandya,DC,2019,"M. Chinnaswamy, Bangalore",Spin-Friendly,Lost,Opener,Power Hitter,39,22,177.27,1,1,5,10,25.64,18,14,7,177.8,184.66,192.13,0.787,0.758,Good,0.2417
1092,Rinku Singh,DC,2019,"Punjab Cricket Assoc, Mohali",Seaming,Won,Top Order (3),Power Hitter,0,1,0.0,1,2,0,16,1600.0,0,0,0,163.74,157.75,173.44,0.621,0.12,Below Average,0.0
1093,AB de Villiers,SRH,2018,"Narendra Modi Stadium, Ahmedabad",Flat/Batting,Lost,Top Order (3),Aggressive,23,19,121.05,4,4,7,40,173.91,9,9,5,146.81,150.38,206.21,0.6,0.735,Average,0.7645
1094,KL Rahul,GT,2018,"Sawai Mansingh, Jaipur",High-Scoring,Lost,Opener,Power Hitter,37,21,176.19,4,3,2,34,91.89,11,16,10,173.6,170.65,221.32,0.754,0.907,Good,0.839
1095,Heinrich Klaasen,DC,2021,"M. Chinnaswamy, Bangalore",Slow/Low,Lost,Lower Middle (6-7),Finisher,27,16,168.75,2,0,4,8,29.63,6,11,10,122.76,137.23,210.35,0.743,0.654,Average,0.2109
1096,Aaron Finch,RCB,2021,"MA Chidambaram, Chennai",Spin-Friendly,Won,Opener,Finisher,21,13,161.54,1,2,3,16,76.19,6,9,6,133.2,155.33,166.43,0.609,0.689,Average,0.6213
1097,Andre Russell,KKR,2021,"Sawai Mansingh, Jaipur",Slow/Low,Lost,Lower Middle (6-7),All-Round,22,15,146.67,4,1,4,22,100.0,9,7,6,131.12,146.33,180.37,0.441,0.658,Average,0.5867
1098,Rinku Singh,KKR,2023,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Won,Top Order (3),Anchor,16,13,123.08,1,1,3,10,62.5,7,4,5,143.0,139.44,138.25,0.706,0.503,Average,0.284
1099,Ambati Rayudu,SRH,2021,"M. Chinnaswamy, Bangalore",Slow/Low,Won,Top Order (3),Finisher,2,1,200.0,1,2,0,16,800.0,0,0,2,146.79,146.84,156.7,0.405,0.728,Below Average,10.0
1100,Ambati Rayudu,MI,2020,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Lost,Top Order (3),Anchor,0,29,103.45,1,1,16,10,33.33,14,14,2,115.16,106.24,130.66,0.556,0.5,Below Average,0.107
1101,Sanju Samson,DC,2023,"Rajiv Gandhi Intl, Hyderabad",High-Scoring,Won,Top Order (3),Power Hitter,20,10,200.0,3,4,2,36,180.0,4,7,9,174.68,204.66,161.3,0.417,0.94,Average,2.2
1102,Tristan Stubbs,SRH,2022,"Wankhede Stadium, Mumbai",Flat/Batting,Won,Finisher/Tail,Power Hitter,16,7,228.57,5,4,1,44,275.0,5,6,5,169.46,174.7,196.81,0.505,1.05,Average,4.2449
1103,AB de Villiers,SRH,2019,"MA Chidambaram, Chennai",Flat/Batting,Lost,Top Order (3),Anchor,25,19,131.58,2,0,9,8,32.0,11,11,3,63.5,137.2,136.7,0.587,0.535,Average,0.1385
1104,Sanju Samson,DC,2024,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Won,Opener,Finisher,33,17,194.12,1,2,7,16,48.48,7,16,10,107.64,144.65,207.57,0.747,0.834,Good,0.5709
1105,Tilak Varma,DC,2023,"M. Chinnaswamy, Bangalore",Slow/Low,Won,Opener,Anchor,34,30,113.33,1,0,14,4,11.76,16,15,3,98.57,121.52,122.93,0.702,0.496,Good,0.0378
1106,Virat Kohli,GT,2022,"Brabourne Stadium, Mumbai",Spin-Friendly,Lost,Lower Middle (6-7),Finisher,15,9,166.67,0,0,2,0,0.0,5,5,5,108.58,143.0,178.58,0.484,0.56,Average,0.0
1107,David Warner,SRH,2019,"Brabourne Stadium, Mumbai",Seaming,Lost,Top Order (3),Aggressive,15,11,136.36,2,2,4,20,133.33,5,6,4,145.17,176.71,128.0,0.495,0.609,Average,0.7438
1108,AB de Villiers,DC,2022,"Sawai Mansingh, Jaipur",Flat/Batting,Lost,Middle Order (4-5),Aggressive,58,39,148.72,6,4,9,48,82.76,14,21,23,134.56,141.51,192.58,0.288,0.998,Elite,0.5339
1109,Virat Kohli,RR,2018,"Narendra Modi Stadium, Ahmedabad",Seaming,Lost,Top Order (3),Finisher,29,17,170.59,0,3,5,18,62.07,12,9,8,150.75,149.66,176.28,0.91,0.778,Average,0.6021
1110,Priyam Garg,CSK,2018,"M. Chinnaswamy, Bangalore",High-Scoring,Won,Finisher/Tail,Finisher,22,12,183.33,2,2,1,20,90.91,5,9,8,126.8,181.16,173.97,0.369,0.778,Average,0.9166
1111,KL Rahul,DC,2020,"Punjab Cricket Assoc, Mohali",Slow/Low,Lost,Middle Order (4-5),All-Round,24,20,120.0,4,1,7,22,91.67,4,11,9,144.54,130.5,169.34,0.365,0.586,Average,0.36
1112,Marcus Stoinis,DC,2023,"Eden Gardens, Kolkata",Seaming,Won,Lower Middle (6-7),Aggressive,79,43,183.72,3,1,11,18,22.78,38,38,3,138.9,189.29,159.49,0.574,0.977,Elite,0.2136
1113,Ruturaj Gaikwad,RCB,2024,"Eden Gardens, Kolkata",Flat/Batting,Won,Top Order (3),Power Hitter,24,14,171.43,2,3,4,26,108.33,8,9,7,163.93,176.5,164.69,0.666,0.8,Average,0.9796
1114,Anrich Nortje,RR,2022,"Eden Gardens, Kolkata",Flat/Batting,Won,Opener,Finisher,39,28,139.29,1,1,11,10,25.64,16,15,8,145.71,158.64,179.61,0.697,0.644,Good,0.1492
1115,Rohit Sharma,PBKS,2018,"Eden Gardens, Kolkata",Slow/Low,Lost,Top Order (3),Anchor,7,5,140.0,2,1,1,14,200.0,1,2,4,92.42,91.12,152.54,0.654,0.538,Below Average,1.12
1116,Sanju Samson,RR,2024,"Wankhede Stadium, Mumbai",Slow/Low,Won,Finisher/Tail,Finisher,27,14,192.86,1,0,4,4,14.81,6,9,12,138.3,145.83,141.53,0.471,0.707,Average,0.1378
1117,Manish Pandey,KKR,2019,"M. Chinnaswamy, Bangalore",Seaming,Won,Opener,Aggressive,14,8,175.0,2,3,3,26,185.71,6,6,2,154.19,136.73,214.1,0.834,0.771,Below Average,1.75
1118,Marcus Stoinis,KKR,2024,"Arun Jaitley, Delhi",Spin-Friendly,Won,Middle Order (4-5),All-Round,30,18,166.67,2,0,4,8,26.67,9,12,9,124.19,138.51,148.44,0.47,0.66,Good,0.1852
1119,Ruturaj Gaikwad,RR,2022,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Lost,Opener,Finisher,22,15,146.67,0,2,5,12,54.55,6,8,8,152.54,150.74,209.61,0.666,0.628,Average,0.3911
1120,Kieron Pollard,GT,2020,"Arun Jaitley, Delhi",Slow/Low,Lost,Finisher/Tail,Aggressive,47,25,188.0,4,2,8,28,59.57,12,17,18,154.84,178.57,161.64,0.698,0.932,Good,0.6016
1121,Shreyas Iyer,KKR,2018,"Arun Jaitley, Delhi",Slow/Low,Lost,Top Order (3),Power Hitter,48,27,177.78,1,3,5,22,45.83,13,19,16,145.55,150.34,198.19,0.546,0.895,Good,0.4609
1122,Priyam Garg,RR,2023,"Rajiv Gandhi Intl, Hyderabad",Slow/Low,Won,Top Order (3),Anchor,32,21,152.38,2,1,6,14,43.75,9,14,9,109.07,118.37,158.66,0.314,0.675,Good,0.2902
1123,Kieron Pollard,MI,2019,"Brabourne Stadium, Mumbai",Spin-Friendly,Won,Top Order (3),All-Round,0,1,0.0,3,1,0,18,1800.0,0,0,0,130.76,134.44,179.26,0.479,0.11,Below Average,0.0
1124,Dinesh Karthik,RCB,2020,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Lost,Finisher/Tail,Finisher,22,13,169.23,0,2,5,12,54.55,5,8,9,138.5,121.63,184.99,0.631,0.696,Average,0.5207
1125,Shubman Gill,SRH,2020,"Sawai Mansingh, Jaipur",High-Scoring,Lost,Opener,Aggressive,65,41,158.54,4,1,10,22,33.85,13,21,31,121.12,157.08,177.89,0.604,0.866,Elite,0.232
1126,Liam Livingstone,RCB,2023,"Brabourne Stadium, Mumbai",Slow/Low,Won,Middle Order (4-5),Finisher,14,8,175.0,1,1,2,10,71.43,6,5,3,137.69,149.75,174.63,0.421,0.651,Below Average,0.6562
1127,Suryakumar Yadav,SRH,2018,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Lower Middle (6-7),Power Hitter,19,8,237.5,1,2,1,16,84.21,8,6,5,151.09,146.35,218.54,0.664,0.908,Average,1.4844
1128,AB de Villiers,RR,2020,"Brabourne Stadium, Mumbai",Seaming,Won,Finisher/Tail,Finisher,7,6,116.67,0,1,3,6,85.71,2,2,3,129.16,154.2,183.32,0.313,0.428,Below Average,0.3889
1129,Anrich Nortje,GT,2021,"Brabourne Stadium, Mumbai",Slow/Low,Won,Top Order (3),Anchor,26,23,113.04,1,0,9,4,15.38,12,7,7,120.62,128.62,128.05,0.679,0.463,Average,0.0491
1130,Rinku Singh,RR,2023,"MA Chidambaram, Chennai",Flat/Batting,Lost,Finisher/Tail,All-Round,34,24,141.67,2,1,8,14,41.18,12,14,8,115.03,125.51,148.86,0.942,0.651,Good,0.2361
1131,Shubman Gill,RR,2023,"Wankhede Stadium, Mumbai",Seaming,Lost,Top Order (3),Anchor,23,17,135.29,2,0,7,8,34.78,9,11,3,99.42,110.38,171.18,0.727,0.538,Average,0.1592
1132,AB de Villiers,GT,2024,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Won,Top Order (3),Power Hitter,36,19,189.47,3,5,4,42,116.67,9,15,12,142.43,153.99,223.28,0.1,1.022,Good,1.2964
1133,Quinton de Kock,PBKS,2020,"MA Chidambaram, Chennai",Spin-Friendly,Won,Opener,All-Round,24,28,85.71,2,1,11,14,58.33,6,7,11,130.15,125.5,180.02,0.553,0.443,Average,0.1224
1134,Hardik Pandya,RR,2019,"Brabourne Stadium, Mumbai",Slow/Low,Lost,Finisher/Tail,All-Round,30,25,120.0,1,0,8,4,13.33,7,10,13,125.37,161.16,166.4,0.1,0.5,Good,0.048
